log_id,station_id,item_name,date,quantity_used,unit,active_headcount,temperature_c
LOG-002515,HDR,Medical Oxygen,2026-07-29,0.36,cylinders,10,-32.3
LOG-002516,HDR,Medical Kit Supplies,2026-07-29,0.99,units,10,-32.3
LOG-002517,HDR,Dry Rations,2026-07-29,11.36,kg,10,-32.3
LOG-002518,HDR,Frozen Rations,2026-07-29,8.21,kg,10,-32.3
LOG-002519,HDR,Potable Water Treatment Tablets,2026-07-29,1.84,units,10,-32.3
LOG-002520,HDR,Spare Batteries (AA/Lithium),2026-07-29,1.32,units,10,-32.3
LOG-002521,HDR,Diesel Fuel,2026-07-30,201.02,litres,13,-32.1
LOG-002522,HDR,Propane (LPG),2026-07-30,17.67,kg,13,-32.1
LOG-002523,HDR,Medical Oxygen,2026-07-30,0.63,cylinders,13,-32.1
LOG-002524,HDR,Medical Kit Supplies,2026-07-30,1.02,units,13,-32.1
LOG-002525,HDR,Dry Rations,2026-07-30,12.93,kg,13,-32.1
LOG-002526,HDR,Frozen Rations,2026-07-30,9.35,kg,13,-32.1
LOG-002527,HDR,Potable Water Treatment Tablets,2026-07-30,1.81,units,13,-32.1
LOG-002528,HDR,Spare Batteries (AA/Lithium),2026-07-30,1.76,units,13,-32.1
LOG-002529,HDR,Diesel Fuel,2026-07-31,123.12,litres,10,-31.8
LOG-002530,HDR,Propane (LPG),2026-07-31,14.98,kg,10,-31.8
LOG-002531,HDR,Medical Oxygen,2026-07-31,0.44,cylinders,10,-31.8
LOG-002532,HDR,Medical Kit Supplies,2026-07-31,0.84,units,10,-31.8
LOG-002533,HDR,Dry Rations,2026-07-31,11.48,kg,10,-31.8
LOG-002534,HDR,Frozen Rations,2026-07-31,6.48,kg,10,-31.8
LOG-002535,HDR,Potable Water Treatment Tablets,2026-07-31,1.76,units,10,-31.8
LOG-002536,HDR,Spare Batteries (AA/Lithium),2026-07-31,0.67,units,10,-31.8
LOG-002537,HDR,Diesel Fuel,2026-08-01,169.81,litres,11,-31.6
LOG-002538,HDR,Propane (LPG),2026-08-01,15.78,kg,11,-31.6
LOG-002539,HDR,Medical Oxygen,2026-08-01,0.26,cylinders,11,-31.6
LOG-002540,HDR,Medical Kit Supplies,2026-08-01,0.78,units,11,-31.6
LOG-002541,HDR,Dry Rations,2026-08-01,14.25,kg,11,-31.6
LOG-002542,HDR,Frozen Rations,2026-08-01,8.52,kg,11,-31.6
LOG-002543,HDR,Potable Water Treatment Tablets,2026-08-01,2.2,units,11,-31.6
LOG-002544,HDR,Spare Batteries (AA/Lithium),2026-08-01,1.24,units,11,-31.6
LOG-002545,HDR,Diesel Fuel,2026-08-02,148.9,litres,14,-31.4
LOG-002546,HDR,Propane (LPG),2026-08-02,21.0,kg,14,-31.4
LOG-002547,HDR,Medical Oxygen,2026-08-02,0.66,cylinders,14,-31.4
LOG-002548,HDR,Medical Kit Supplies,2026-08-02,0.75,units,14,-31.4
LOG-002549,HDR,Dry Rations,2026-08-02,14.77,kg,14,-31.4
LOG-002550,HDR,Frozen Rations,2026-08-02,10.63,kg,14,-31.4
LOG-002551,HDR,Potable Water Treatment Tablets,2026-08-02,1.86,units,14,-31.4
LOG-002552,HDR,Spare Batteries (AA/Lithium),2026-08-02,1.09,units,14,-31.4
LOG-002553,HDR,Diesel Fuel,2026-08-03,195.2,litres,13,-31.2
LOG-002554,HDR,Propane (LPG),2026-08-03,11.67,kg,13,-31.2
LOG-002555,HDR,Medical Oxygen,2026-08-03,0.53,cylinders,13,-31.2
LOG-002556,HDR,Medical Kit Supplies,2026-08-03,1.03,units,13,-31.2
LOG-002557,HDR,Dry Rations,2026-08-03,15.76,kg,13,-31.2
LOG-002558,HDR,Frozen Rations,2026-08-03,8.39,kg,13,-31.2
LOG-002559,HDR,Potable Water Treatment Tablets,2026-08-03,1.49,units,13,-31.2
LOG-002560,HDR,Spare Batteries (AA/Lithium),2026-08-03,1.39,units,13,-31.2
LOG-002561,HDR,Diesel Fuel,2026-08-04,195.03,litres,14,-31.0
LOG-002562,HDR,Propane (LPG),2026-08-04,21.19,kg,14,-31.0
LOG-002563,HDR,Medical Oxygen,2026-08-04,0.67,cylinders,14,-31.0
LOG-002564,HDR,Medical Kit Supplies,2026-08-04,1.09,units,14,-31.0
LOG-002565,HDR,Dry Rations,2026-08-04,13.17,kg,14,-31.0
LOG-002566,HDR,Frozen Rations,2026-08-04,10.0,kg,14,-31.0
LOG-002567,HDR,Potable Water Treatment Tablets,2026-08-04,2.15,units,14,-31.0
LOG-002568,HDR,Spare Batteries (AA/Lithium),2026-08-04,1.18,units,14,-31.0
LOG-002569,HDR,Diesel Fuel,2026-08-05,137.94,litres,13,-30.7
LOG-002570,HDR,Propane (LPG),2026-08-05,17.17,kg,13,-30.7
LOG-002571,HDR,Medical Oxygen,2026-08-05,0.48,cylinders,13,-30.7
LOG-002572,HDR,Medical Kit Supplies,2026-08-05,0.96,units,13,-30.7
LOG-002573,HDR,Dry Rations,2026-08-05,12.6,kg,13,-30.7
LOG-002574,HDR,Frozen Rations,2026-08-05,9.9,kg,13,-30.7
LOG-002575,HDR,Potable Water Treatment Tablets,2026-08-05,2.1,units,13,-30.7
LOG-002576,HDR,Spare Batteries (AA/Lithium),2026-08-05,1.54,units,13,-30.7
LOG-002577,HDR,Diesel Fuel,2026-08-06,118.26,litres,13,-30.5
LOG-002578,HDR,Propane (LPG),2026-08-06,19.16,kg,13,-30.5
LOG-002579,HDR,Medical Oxygen,2026-08-06,0.39,cylinders,13,-30.5
LOG-002580,HDR,Medical Kit Supplies,2026-08-06,0.8,units,13,-30.5
LOG-002581,HDR,Dry Rations,2026-08-06,15.58,kg,13,-30.5
LOG-002582,HDR,Frozen Rations,2026-08-06,12.59,kg,13,-30.5
LOG-002583,HDR,Potable Water Treatment Tablets,2026-08-06,2.47,units,13,-30.5
LOG-002584,HDR,Spare Batteries (AA/Lithium),2026-08-06,0.68,units,13,-30.5
LOG-002585,HDR,Diesel Fuel,2026-08-07,130.46,litres,12,-30.2
LOG-002586,HDR,Propane (LPG),2026-08-07,17.27,kg,12,-30.2
LOG-002587,HDR,Medical Oxygen,2026-08-07,0.55,cylinders,12,-30.2
LOG-002588,HDR,Medical Kit Supplies,2026-08-07,1.01,units,12,-30.2
LOG-002589,HDR,Dry Rations,2026-08-07,15.47,kg,12,-30.2
LOG-002590,HDR,Frozen Rations,2026-08-07,8.29,kg,12,-30.2
LOG-002591,HDR,Potable Water Treatment Tablets,2026-08-07,1.56,units,12,-30.2
LOG-002592,HDR,Spare Batteries (AA/Lithium),2026-08-07,1.49,units,12,-30.2
LOG-002593,HDR,Diesel Fuel,2026-08-08,126.94,litres,12,-30.0
LOG-002594,HDR,Propane (LPG),2026-08-08,13.86,kg,12,-30.0
LOG-002595,HDR,Medical Oxygen,2026-08-08,0.47,cylinders,12,-30.0
LOG-002596,HDR,Medical Kit Supplies,2026-08-08,0.71,units,12,-30.0
LOG-002597,HDR,Dry Rations,2026-08-08,11.81,kg,12,-30.0
LOG-002598,HDR,Frozen Rations,2026-08-08,11.16,kg,12,-30.0
LOG-002599,HDR,Potable Water Treatment Tablets,2026-08-08,2.09,units,12,-30.0
LOG-002600,HDR,Spare Batteries (AA/Lithium),2026-08-08,1.51,units,12,-30.0
LOG-002601,HDR,Diesel Fuel,2026-08-09,170.16,litres,12,-29.7
LOG-002602,HDR,Propane (LPG),2026-08-09,14.6,kg,12,-29.7
LOG-002603,HDR,Medical Oxygen,2026-08-09,0.3,cylinders,12,-29.7
LOG-002604,HDR,Medical Kit Supplies,2026-08-09,0.79,units,12,-29.7
LOG-002605,HDR,Dry Rations,2026-08-09,13.23,kg,12,-29.7
LOG-002606,HDR,Frozen Rations,2026-08-09,7.85,kg,12,-29.7
LOG-002607,HDR,Potable Water Treatment Tablets,2026-08-09,2.22,units,12,-29.7
LOG-002608,HDR,Spare Batteries (AA/Lithium),2026-08-09,1.66,units,12,-29.7
LOG-002609,HDR,Diesel Fuel,2026-08-10,98.92,litres,10,-29.4
LOG-002610,HDR,Propane (LPG),2026-08-10,14.5,kg,10,-29.4
LOG-002611,HDR,Medical Oxygen,2026-08-10,0.26,cylinders,10,-29.4
LOG-002612,HDR,Medical Kit Supplies,2026-08-10,0.53,units,10,-29.4
LOG-002613,HDR,Dry Rations,2026-08-10,9.13,kg,10,-29.4
LOG-002614,HDR,Frozen Rations,2026-08-10,6.2,kg,10,-29.4
LOG-002615,HDR,Potable Water Treatment Tablets,2026-08-10,1.36,units,10,-29.4
LOG-002616,HDR,Spare Batteries (AA/Lithium),2026-08-10,0.7,units,10,-29.4
LOG-002617,HDR,Diesel Fuel,2026-08-11,169.58,litres,12,-29.2
LOG-002618,HDR,Propane (LPG),2026-08-11,14.45,kg,12,-29.2
LOG-002619,HDR,Medical Oxygen,2026-08-11,0.47,cylinders,12,-29.2
LOG-002620,HDR,Medical Kit Supplies,2026-08-11,0.67,units,12,-29.2
LOG-002621,HDR,Dry Rations,2026-08-11,10.95,kg,12,-29.2
LOG-002622,HDR,Frozen Rations,2026-08-11,8.99,kg,12,-29.2
LOG-002623,HDR,Potable Water Treatment Tablets,2026-08-11,1.91,units,12,-29.2
LOG-002624,HDR,Spare Batteries (AA/Lithium),2026-08-11,0.81,units,12,-29.2
LOG-002625,HDR,Diesel Fuel,2026-08-12,163.11,litres,13,-28.9
LOG-002626,HDR,Propane (LPG),2026-08-12,14.3,kg,13,-28.9
LOG-002627,HDR,Medical Oxygen,2026-08-12,0.32,cylinders,13,-28.9
LOG-002628,HDR,Medical Kit Supplies,2026-08-12,1.23,units,13,-28.9
LOG-002629,HDR,Dry Rations,2026-08-12,15.59,kg,13,-28.9
LOG-002630,HDR,Frozen Rations,2026-08-12,11.38,kg,13,-28.9
LOG-002631,HDR,Potable Water Treatment Tablets,2026-08-12,1.67,units,13,-28.9
LOG-002632,HDR,Spare Batteries (AA/Lithium),2026-08-12,1.15,units,13,-28.9
LOG-002633,HDR,Diesel Fuel,2026-08-13,156.77,litres,11,-28.6
LOG-002634,HDR,Propane (LPG),2026-08-13,15.15,kg,11,-28.6
LOG-002635,HDR,Medical Oxygen,2026-08-13,0.29,cylinders,11,-28.6
LOG-002636,HDR,Medical Kit Supplies,2026-08-13,0.67,units,11,-28.6
LOG-002637,HDR,Dry Rations,2026-08-13,10.89,kg,11,-28.6
LOG-002638,HDR,Frozen Rations,2026-08-13,7.51,kg,11,-28.6
LOG-002639,HDR,Potable Water Treatment Tablets,2026-08-13,1.82,units,11,-28.6
LOG-002640,HDR,Spare Batteries (AA/Lithium),2026-08-13,1.11,units,11,-28.6
LOG-002641,HDR,Diesel Fuel,2026-08-14,117.45,litres,10,-28.3
LOG-002642,HDR,Propane (LPG),2026-08-14,9.52,kg,10,-28.3
LOG-002643,HDR,Medical Oxygen,2026-08-14,0.25,cylinders,10,-28.3
LOG-002644,HDR,Medical Kit Supplies,2026-08-14,0.9,units,10,-28.3
LOG-002645,HDR,Dry Rations,2026-08-14,9.9,kg,10,-28.3
LOG-002646,HDR,Frozen Rations,2026-08-14,8.43,kg,10,-28.3
LOG-002647,HDR,Potable Water Treatment Tablets,2026-08-14,1.94,units,10,-28.3
LOG-002648,HDR,Spare Batteries (AA/Lithium),2026-08-14,1.21,units,10,-28.3
LOG-002649,HDR,Diesel Fuel,2026-08-15,136.64,litres,12,-28.0
LOG-002650,HDR,Propane (LPG),2026-08-15,13.3,kg,12,-28.0
LOG-002651,HDR,Medical Oxygen,2026-08-15,0.37,cylinders,12,-28.0
LOG-002652,HDR,Medical Kit Supplies,2026-08-15,0.75,units,12,-28.0
LOG-002653,HDR,Dry Rations,2026-08-15,13.04,kg,12,-28.0
LOG-002654,HDR,Frozen Rations,2026-08-15,10.45,kg,12,-28.0
LOG-002655,HDR,Potable Water Treatment Tablets,2026-08-15,2.19,units,12,-28.0
LOG-002656,HDR,Spare Batteries (AA/Lithium),2026-08-15,1.08,units,12,-28.0
LOG-002657,HDR,Diesel Fuel,2026-08-16,86.63,litres,10,-27.7
LOG-002658,HDR,Propane (LPG),2026-08-16,15.07,kg,10,-27.7
LOG-002659,HDR,Medical Oxygen,2026-08-16,0.49,cylinders,10,-27.7
LOG-002660,HDR,Medical Kit Supplies,2026-08-16,0.92,units,10,-27.7
LOG-002661,HDR,Dry Rations,2026-08-16,11.25,kg,10,-27.7
LOG-002662,HDR,Frozen Rations,2026-08-16,8.38,kg,10,-27.7
LOG-002663,HDR,Potable Water Treatment Tablets,2026-08-16,1.28,units,10,-27.7
LOG-002664,HDR,Spare Batteries (AA/Lithium),2026-08-16,1.18,units,10,-27.7
LOG-002665,HDR,Diesel Fuel,2026-08-17,117.04,litres,13,-27.4
LOG-002666,HDR,Propane (LPG),2026-08-17,19.45,kg,13,-27.4
LOG-002667,HDR,Medical Oxygen,2026-08-17,0.51,cylinders,13,-27.4
LOG-002668,HDR,Medical Kit Supplies,2026-08-17,1.21,units,13,-27.4
LOG-002669,HDR,Dry Rations,2026-08-17,13.06,kg,13,-27.4
LOG-002670,HDR,Frozen Rations,2026-08-17,11.5,kg,13,-27.4
LOG-002671,HDR,Potable Water Treatment Tablets,2026-08-17,2.46,units,13,-27.4
LOG-002672,HDR,Spare Batteries (AA/Lithium),2026-08-17,1.04,units,13,-27.4
LOG-002673,HDR,Diesel Fuel,2026-08-18,130.81,litres,11,-27.1
LOG-002674,HDR,Propane (LPG),2026-08-18,11.12,kg,11,-27.1
LOG-002675,HDR,Medical Oxygen,2026-08-18,0.24,cylinders,11,-27.1
LOG-002676,HDR,Medical Kit Supplies,2026-08-18,1.02,units,11,-27.1
LOG-002677,HDR,Dry Rations,2026-08-18,13.46,kg,11,-27.1
LOG-002678,HDR,Frozen Rations,2026-08-18,8.38,kg,11,-27.1
LOG-002679,HDR,Potable Water Treatment Tablets,2026-08-18,1.45,units,11,-27.1
LOG-002680,HDR,Spare Batteries (AA/Lithium),2026-08-18,0.7,units,11,-27.1
LOG-002681,HDR,Diesel Fuel,2026-08-19,127.44,litres,10,-26.8
LOG-002682,HDR,Propane (LPG),2026-08-19,14.94,kg,10,-26.8
LOG-002683,HDR,Medical Oxygen,2026-08-19,0.28,cylinders,10,-26.8
LOG-002684,HDR,Medical Kit Supplies,2026-08-19,0.71,units,10,-26.8
LOG-002685,HDR,Dry Rations,2026-08-19,10.55,kg,10,-26.8
LOG-002686,HDR,Frozen Rations,2026-08-19,6.14,kg,10,-26.8
LOG-002687,HDR,Potable Water Treatment Tablets,2026-08-19,1.71,units,10,-26.8
LOG-002688,HDR,Spare Batteries (AA/Lithium),2026-08-19,1.07,units,10,-26.8
LOG-002689,HDR,Diesel Fuel,2026-08-20,117.84,litres,11,-26.5
LOG-002690,HDR,Propane (LPG),2026-08-20,14.39,kg,11,-26.5
LOG-002691,HDR,Medical Oxygen,2026-08-20,0.45,cylinders,11,-26.5
LOG-002692,HDR,Medical Kit Supplies,2026-08-20,0.9,units,11,-26.5
LOG-002693,HDR,Dry Rations,2026-08-20,11.99,kg,11,-26.5
LOG-002694,HDR,Frozen Rations,2026-08-20,10.74,kg,11,-26.5
LOG-002695,HDR,Potable Water Treatment Tablets,2026-08-20,1.49,units,11,-26.5
LOG-002696,HDR,Spare Batteries (AA/Lithium),2026-08-20,0.88,units,11,-26.5
LOG-002697,HDR,Diesel Fuel,2026-08-21,152.23,litres,11,-26.1
LOG-002698,HDR,Propane (LPG),2026-08-21,15.47,kg,11,-26.1
LOG-002699,HDR,Medical Oxygen,2026-08-21,0.28,cylinders,11,-26.1
LOG-002700,HDR,Medical Kit Supplies,2026-08-21,0.6,units,11,-26.1
LOG-002701,HDR,Dry Rations,2026-08-21,10.46,kg,11,-26.1
LOG-002702,HDR,Frozen Rations,2026-08-21,7.74,kg,11,-26.1
LOG-002703,HDR,Potable Water Treatment Tablets,2026-08-21,1.99,units,11,-26.1
LOG-002704,HDR,Spare Batteries (AA/Lithium),2026-08-21,1.39,units,11,-26.1
LOG-002705,HDR,Diesel Fuel,2026-08-22,159.23,litres,11,-25.8
LOG-002706,HDR,Propane (LPG),2026-08-22,15.59,kg,11,-25.8
LOG-002707,HDR,Medical Oxygen,2026-08-22,0.44,cylinders,11,-25.8
LOG-002708,HDR,Medical Kit Supplies,2026-08-22,0.67,units,11,-25.8
LOG-002709,HDR,Dry Rations,2026-08-22,10.88,kg,11,-25.8
LOG-002710,HDR,Frozen Rations,2026-08-22,10.43,kg,11,-25.8
LOG-002711,HDR,Potable Water Treatment Tablets,2026-08-22,1.56,units,11,-25.8
LOG-002712,HDR,Spare Batteries (AA/Lithium),2026-08-22,1.53,units,11,-25.8
LOG-002713,HDR,Diesel Fuel,2026-08-23,121.07,litres,12,-25.5
LOG-002714,HDR,Propane (LPG),2026-08-23,12.36,kg,12,-25.5
LOG-002715,HDR,Medical Oxygen,2026-08-23,0.55,cylinders,12,-25.5
LOG-002716,HDR,Medical Kit Supplies,2026-08-23,0.88,units,12,-25.5
LOG-002717,HDR,Dry Rations,2026-08-23,14.96,kg,12,-25.5
LOG-002718,HDR,Frozen Rations,2026-08-23,10.0,kg,12,-25.5
LOG-002719,HDR,Potable Water Treatment Tablets,2026-08-23,2.33,units,12,-25.5
LOG-002720,HDR,Spare Batteries (AA/Lithium),2026-08-23,0.69,units,12,-25.5
LOG-002721,HDR,Diesel Fuel,2026-08-24,127.2,litres,11,-25.1
LOG-002722,HDR,Propane (LPG),2026-08-24,15.27,kg,11,-25.1
LOG-002723,HDR,Medical Oxygen,2026-08-24,0.35,cylinders,11,-25.1
LOG-002724,HDR,Medical Kit Supplies,2026-08-24,0.71,units,11,-25.1
LOG-002725,HDR,Dry Rations,2026-08-24,10.14,kg,11,-25.1
LOG-002726,HDR,Frozen Rations,2026-08-24,10.36,kg,11,-25.1
LOG-002727,HDR,Potable Water Treatment Tablets,2026-08-24,1.25,units,11,-25.1
LOG-002728,HDR,Spare Batteries (AA/Lithium),2026-08-24,0.77,units,11,-25.1
LOG-002729,HDR,Diesel Fuel,2026-08-25,189.69,litres,13,-24.8
LOG-002730,HDR,Propane (LPG),2026-08-25,18.2,kg,13,-24.8
LOG-002731,HDR,Medical Oxygen,2026-08-25,0.64,cylinders,13,-24.8
LOG-002732,HDR,Medical Kit Supplies,2026-08-25,0.74,units,13,-24.8
LOG-002733,HDR,Dry Rations,2026-08-25,16.18,kg,13,-24.8
LOG-002734,HDR,Frozen Rations,2026-08-25,8.74,kg,13,-24.8
LOG-002735,HDR,Potable Water Treatment Tablets,2026-08-25,1.41,units,13,-24.8
LOG-002736,HDR,Spare Batteries (AA/Lithium),2026-08-25,1.08,units,13,-24.8
LOG-002737,HDR,Diesel Fuel,2026-08-26,113.47,litres,11,-24.4
LOG-002738,HDR,Propane (LPG),2026-08-26,9.59,kg,11,-24.4
LOG-002739,HDR,Medical Oxygen,2026-08-26,0.37,cylinders,11,-24.4
LOG-002740,HDR,Medical Kit Supplies,2026-08-26,0.67,units,11,-24.4
LOG-002741,HDR,Dry Rations,2026-08-26,13.3,kg,11,-24.4
LOG-002742,HDR,Frozen Rations,2026-08-26,9.14,kg,11,-24.4
LOG-002743,HDR,Potable Water Treatment Tablets,2026-08-26,1.27,units,11,-24.4
LOG-002744,HDR,Spare Batteries (AA/Lithium),2026-08-26,1.41,units,11,-24.4
LOG-002745,HDR,Diesel Fuel,2026-08-27,91.36,litres,10,-24.1
LOG-002746,HDR,Propane (LPG),2026-08-27,11.04,kg,10,-24.1
LOG-002747,HDR,Medical Oxygen,2026-08-27,0.33,cylinders,10,-24.1
LOG-002748,HDR,Medical Kit Supplies,2026-08-27,0.71,units,10,-24.1
LOG-002749,HDR,Dry Rations,2026-08-27,10.91,kg,10,-24.1
LOG-002750,HDR,Frozen Rations,2026-08-27,6.02,kg,10,-24.1
LOG-002751,HDR,Potable Water Treatment Tablets,2026-08-27,1.53,units,10,-24.1
LOG-002752,HDR,Spare Batteries (AA/Lithium),2026-08-27,1.23,units,10,-24.1
LOG-002753,HDR,Diesel Fuel,2026-08-28,13.85,litres,1,-23.7
LOG-002754,HDR,Propane (LPG),2026-08-28,1.3,kg,1,-23.7
LOG-002755,HDR,Medical Oxygen,2026-08-28,0.04,cylinders,1,-23.7
LOG-002756,HDR,Medical Kit Supplies,2026-08-28,0.05,units,1,-23.7
LOG-002757,HDR,Dry Rations,2026-08-28,0.9,kg,1,-23.7
LOG-002758,HDR,Frozen Rations,2026-08-28,0.89,kg,1,-23.7
LOG-002759,HDR,Potable Water Treatment Tablets,2026-08-28,0.12,units,1,-23.7
LOG-002760,HDR,Spare Batteries (AA/Lithium),2026-08-28,0.14,units,1,-23.7
LOG-002761,HDR,Diesel Fuel,2026-08-29,27.22,litres,3,-23.4
LOG-002762,HDR,Propane (LPG),2026-08-29,3.2,kg,3,-23.4
LOG-002763,HDR,Medical Oxygen,2026-08-29,0.11,cylinders,3,-23.4
LOG-002764,HDR,Medical Kit Supplies,2026-08-29,0.18,units,3,-23.4
LOG-002765,HDR,Dry Rations,2026-08-29,3.69,kg,3,-23.4
LOG-002766,HDR,Frozen Rations,2026-08-29,2.16,kg,3,-23.4
LOG-002767,HDR,Potable Water Treatment Tablets,2026-08-29,0.39,units,3,-23.4
LOG-002768,HDR,Spare Batteries (AA/Lithium),2026-08-29,0.37,units,3,-23.4
LOG-002769,HDR,Diesel Fuel,2026-08-30,57.4,litres,5,-23.0
LOG-002770,HDR,Propane (LPG),2026-08-30,5.46,kg,5,-23.0
LOG-002771,HDR,Medical Oxygen,2026-08-30,0.2,cylinders,5,-23.0
LOG-002772,HDR,Medical Kit Supplies,2026-08-30,0.28,units,5,-23.0
LOG-002773,HDR,Dry Rations,2026-08-30,6.49,kg,5,-23.0
LOG-002774,HDR,Frozen Rations,2026-08-30,3.98,kg,5,-23.0
LOG-002775,HDR,Potable Water Treatment Tablets,2026-08-30,0.88,units,5,-23.0
LOG-002776,HDR,Spare Batteries (AA/Lithium),2026-08-30,0.33,units,5,-23.0
LOG-002777,HDR,Diesel Fuel,2026-08-31,33.3,litres,4,-22.6
LOG-002778,HDR,Propane (LPG),2026-08-31,3.84,kg,4,-22.6
LOG-002779,HDR,Medical Oxygen,2026-08-31,0.2,cylinders,4,-22.6
LOG-002780,HDR,Medical Kit Supplies,2026-08-31,0.24,units,4,-22.6
LOG-002781,HDR,Dry Rations,2026-08-31,3.64,kg,4,-22.6
LOG-002782,HDR,Frozen Rations,2026-08-31,3.21,kg,4,-22.6
LOG-002783,HDR,Potable Water Treatment Tablets,2026-08-31,0.45,units,4,-22.6
LOG-002784,HDR,Spare Batteries (AA/Lithium),2026-08-31,0.48,units,4,-22.6
LOG-002785,HDR,Diesel Fuel,2026-09-01,10.49,litres,1,-22.3
LOG-002786,HDR,Propane (LPG),2026-09-01,1.21,kg,1,-22.3
LOG-002787,HDR,Medical Oxygen,2026-09-01,0.04,cylinders,1,-22.3
LOG-002788,HDR,Medical Kit Supplies,2026-09-01,0.08,units,1,-22.3
LOG-002789,HDR,Dry Rations,2026-09-01,1.14,kg,1,-22.3
LOG-002790,HDR,Frozen Rations,2026-09-01,0.62,kg,1,-22.3
LOG-002791,HDR,Potable Water Treatment Tablets,2026-09-01,0.11,units,1,-22.3
LOG-002792,HDR,Spare Batteries (AA/Lithium),2026-09-01,0.13,units,1,-22.3
LOG-002793,HDR,Diesel Fuel,2026-09-02,12.37,litres,1,-21.9
LOG-002794,HDR,Propane (LPG),2026-09-02,1.07,kg,1,-21.9
LOG-002795,HDR,Medical Oxygen,2026-09-02,0.03,cylinders,1,-21.9
LOG-002796,HDR,Medical Kit Supplies,2026-09-02,0.08,units,1,-21.9
LOG-002797,HDR,Dry Rations,2026-09-02,1.09,kg,1,-21.9
LOG-002798,HDR,Frozen Rations,2026-09-02,0.66,kg,1,-21.9
LOG-002799,HDR,Potable Water Treatment Tablets,2026-09-02,0.17,units,1,-21.9
LOG-002800,HDR,Spare Batteries (AA/Lithium),2026-09-02,0.11,units,1,-21.9
LOG-002801,HDR,Diesel Fuel,2026-09-03,32.05,litres,3,-21.5
LOG-002802,HDR,Propane (LPG),2026-09-03,2.62,kg,3,-21.5
LOG-002803,HDR,Medical Oxygen,2026-09-03,0.11,cylinders,3,-21.5
LOG-002804,HDR,Medical Kit Supplies,2026-09-03,0.24,units,3,-21.5
LOG-002805,HDR,Dry Rations,2026-09-03,3.54,kg,3,-21.5
LOG-002806,HDR,Frozen Rations,2026-09-03,2.3,kg,3,-21.5
LOG-002807,HDR,Potable Water Treatment Tablets,2026-09-03,0.57,units,3,-21.5
LOG-002808,HDR,Spare Batteries (AA/Lithium),2026-09-03,0.3,units,3,-21.5
LOG-002809,HDR,Diesel Fuel,2026-09-04,44.01,litres,5,-21.1
LOG-002810,HDR,Propane (LPG),2026-09-04,4.39,kg,5,-21.1
LOG-002811,HDR,Medical Oxygen,2026-09-04,0.12,cylinders,5,-21.1
LOG-002812,HDR,Medical Kit Supplies,2026-09-04,0.3,units,5,-21.1
LOG-002813,HDR,Dry Rations,2026-09-04,4.9,kg,5,-21.1
LOG-002814,HDR,Frozen Rations,2026-09-04,3.53,kg,5,-21.1
LOG-002815,HDR,Potable Water Treatment Tablets,2026-09-04,0.76,units,5,-21.1
LOG-002816,HDR,Spare Batteries (AA/Lithium),2026-09-04,0.35,units,5,-21.1
LOG-002817,HDR,Diesel Fuel,2026-09-05,39.36,litres,4,-20.7
LOG-002818,HDR,Propane (LPG),2026-09-05,3.32,kg,4,-20.7
LOG-002819,HDR,Medical Oxygen,2026-09-05,0.14,cylinders,4,-20.7
LOG-002820,HDR,Medical Kit Supplies,2026-09-05,0.24,units,4,-20.7
LOG-002821,HDR,Dry Rations,2026-09-05,5.09,kg,4,-20.7
LOG-002822,HDR,Frozen Rations,2026-09-05,2.93,kg,4,-20.7
LOG-002823,HDR,Potable Water Treatment Tablets,2026-09-05,0.4,units,4,-20.7
LOG-002824,HDR,Spare Batteries (AA/Lithium),2026-09-05,0.47,units,4,-20.7
LOG-002825,HDR,Diesel Fuel,2026-09-06,13.05,litres,1,-20.3
LOG-002826,HDR,Propane (LPG),2026-09-06,1.21,kg,1,-20.3
LOG-002827,HDR,Medical Oxygen,2026-09-06,0.02,cylinders,1,-20.3
LOG-002828,HDR,Medical Kit Supplies,2026-09-06,0.05,units,1,-20.3
LOG-002829,HDR,Dry Rations,2026-09-06,1.1,kg,1,-20.3
LOG-002830,HDR,Frozen Rations,2026-09-06,0.89,kg,1,-20.3
LOG-002831,HDR,Potable Water Treatment Tablets,2026-09-06,0.11,units,1,-20.3
LOG-002832,HDR,Spare Batteries (AA/Lithium),2026-09-06,0.08,units,1,-20.3
LOG-002833,HDR,Diesel Fuel,2026-09-07,21.48,litres,2,-19.9
LOG-002834,HDR,Propane (LPG),2026-09-07,2.77,kg,2,-19.9
LOG-002835,HDR,Medical Oxygen,2026-09-07,0.06,cylinders,2,-19.9
LOG-002836,HDR,Medical Kit Supplies,2026-09-07,0.11,units,2,-19.9
LOG-002837,HDR,Dry Rations,2026-09-07,2.45,kg,2,-19.9
LOG-002838,HDR,Frozen Rations,2026-09-07,1.9,kg,2,-19.9
LOG-002839,HDR,Potable Water Treatment Tablets,2026-09-07,0.37,units,2,-19.9
LOG-002840,HDR,Spare Batteries (AA/Lithium),2026-09-07,0.17,units,2,-19.9
LOG-002841,HDR,Diesel Fuel,2026-09-08,31.67,litres,3,-19.5
LOG-002842,HDR,Propane (LPG),2026-09-08,2.61,kg,3,-19.5
LOG-002843,HDR,Medical Oxygen,2026-09-08,0.14,cylinders,3,-19.5
LOG-002844,HDR,Medical Kit Supplies,2026-09-08,0.28,units,3,-19.5
LOG-002845,HDR,Dry Rations,2026-09-08,2.71,kg,3,-19.5
